Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,1029243922,2.836321692334082e+16,1.777966684399444e+16,8322123791351762,4101197220676479,2103299164366374,587066847683078.2,220276613900715.7,153192264648790.6,120896311044512.5,76667452341834.08,39530333645489.02,38978258652620.33,38963791242289.25,38963343956762.86
2,1030243959,2.690677804993903e+16,1.559233788281657e+16,7967593481948390,4926336316082777,2556652419501930,1224701191177039,391518063956391,171041130212345,105333797788048.9,67444124108020.91,62988548375060.18,62953860988802.17,62953812725268.55,62953812725268.55
3,1031243996,2.386285771617908e+16,6622665308758049,5621464242277882,4748819946555242,2029420671112902,506929108364077.5,192302548434300.7,96403334609525.03,50960726671545.89,32899166167022.73,25177759979177.31,25039167416888.27,25027680206135.16,25027680206135.16
4,1032244033,3.961001250338358e+16,1.537715773802154e+16,6385876716154552,5425731671492070,2720850544357977,575882278952213.8,293907495084571.9,166731550289293.2,130175412806496,38205172422856.89,37861176173479.1,37843071311171.02,37843071310767.3,37843071310767.3
5,1033244070,1.663668597850293e+16,8067811475133098,7255487156316285,4110717677660170,1758943727164824,655656045257795,228482844734980.2,104917754235833.3,78268492067914.28,53587870332001.09,52881207607785.82,52777078594656.51,52776923761317.95,52776923761317.95
6,1034244107,3.929994705868406e+16,1.170093118250143e+16,9539839042223016,5064028817610451,3242024508434050,573047907058040.2,176600392774549.9,113379501130261.5,77615599236848.34,52550531765739.54,51628337379951.31,51610359558413.09,51610359558413.09,51610359558413.09
7,1035244144,3.417880114353845e+16,1.339319387203741e+16,1.038392519872017e+16,4374399814774012,2422178300833990,526770008861558.7,230111076957934.8,135311327808355.8,98208915859455.48,17259052094481.51,15638624738116.97,15628437483189.95,15628437355725.22,15628437355709.43
8,1036244181,2.410789241818206e+16,1.159137939623811e+16,7801278052477994,3430840220105097,2062920914111643,556002500954938.3,226277218696263.8,93074329884104.84,61049925951952.04,32450233306938.1,13792468741851.98,11227535718558.89,11112032964020.23,11112032128446.41
9,1037244218,2.628178656263976e+16,1.208646046502379e+16,5865350702574316,4741566787933205,1937179470486682,565664981617300.2,248359797600250.9,165336580679189.7,144283901042508,91917292476750.89,38202820369340.37,37623486963278,37611908515911.29,37611908515911.28
10,1038244255,2.961975889476401e+16,1.070363005947479e+16,5753877296144188,3734966977521012,2594529780546892,667021543945341.6,297643844704416.4,181921487233269.4,61727594688456.44,34034257792006.19,26797553428740.36,26756489632915.34,26755737462964.03,26755737462964.03
11,1039244292,2.752387432069789e+16,1.472704732833077e+16,1.044621532793369e+16,3671041250249091,1956791126915548,1332115181055404,320319075431112.3,66169146882654.04,39390122536738.26,26990509844202.74,26944823683331.01,26944278461784.16,26944278461784.16,26944278461784.16
12,1040244329,2.563349359188432e+16,9152071337612812,6491029927952415,4950082131753424,2697429972492684,914009535780555.8,195207266603278.1,142659408199442.5,89471724926560.84,38938682422657.13,34039248677452.8,33975539198343.64,33974357316842.76,33974357316842.76
13,1041244366,1.38884663653923e+16,8738957189239708,6572766645604428,3529038535528802,1974859149399238,503569630069166.4,287726787626968.3,139976637372270,82179664018437.45,48657989604439.91,29550332859976.66,29351698950965.82,29351195927598.36,29351195927598.09
14,1042244403,2.855394604625055e+16,1.408818901063282e+16,9835200861993324,5433753164344931,3762490893442751,1204304092550730,512514075632870.1,220907256179747.4,150255515088899.4,97065606133150.89,96816897482697.02,96810885898001.84,96810885897990.88,96810885897339.45
15,1043244440,2.601316795921567e+16,1.087058789502838e+16,5851935792620865,3835903802909742,1259024108539854,525929139419120.6,178720947182789.9,92879642650765.92,63394880849542.97,18943335614060.06,17508202530451.47,17486049801432.52,17486049052706.46,17486049052706.46
16,1044244477,2.821274026886546e+16,1.018107554786477e+16,6042333066187684,4772023959361581,2266830970168968,816266512779508.6,401196484392600.8,185156273856151,146478087391294.2,107908719471597,81525466630784.16,81350183495970.83,81350183448259.28,81350183448259.28
17,1045244514,3.150092116362204e+16,9587109293871936,7554794765994660,6160374400864781,3624493546682216,463138111324719.1,258528687385546.7,137105237060641,95432590336451.61,42032397398795.78,40740924358078.17,40723674583671.72,40723659828900.05,40723659828900.05
18,1046244551,3.574699363845388e+16,1.807140031945349e+16,1.081971015341103e+16,5187843883740485,2899555287230593,481065549404952.8,168972901319727.7,90489507871383.19,51006067015795,23099673327995.97,20895856335428.48,20859708442515.64,20859653458209.01,20859653458209.01
19,1047244588,3.132405219299312e+16,1.388224580786504e+16,7458722971918631,5173496237836698,3697425358944060,760259259112207.6,227304328332943.2,93725159487437.19,55870682001138.62,33074928791489.37,32744740533618.5,32740807118104.31,32740807118104.31,32740807118104.31
20,1048244625,2.594164499224561e+16,1.843454588523842e+16,1.227003574276033e+16,5427410385373642,3271487637576870,726915176679932.9,312115100106750.5,164787099052960.1,80171121577325.38,61541045173180.3,49574690325691.53,48994090780232.15,48975598025220.88,48975588531992.51
21,1049244662,2.852414023947502e+16,9640478866601572,6421531359955502,3696595078555393,2294425656507342,611105672388923,222058295400931.3,168321234988425.3,124707777725023.9,102038871815112.5,82510731019592.39,81392968106258.62,81364691044550.94,81363725024050.22
22,1050244699,2.44739381678858e+16,1.257535517787449e+16,1.128260444733905e+16,5964001327634457,2813766538088076,784824125735870.1,426894694117730.7,175257893771179.6,106680552183190,61135829338070.73,37967421217184.27,37891382529171.61,37891316529819.82,37891316529819.82
23,1051244736,3.060891217091968e+16,4970041888524955,4853131178054766,4824966073366404,3817731478959826,1017049474850969,483079231836921.9,357389198290331.6,251279045923275.9,192848956107339.2,134729749530436.1,133842928436673.1,133822203562463.8,133822191933433.4
24,1052244773,1.742704295276317e+16,9706952479817382,4333272119640506,3680610398738139,1805188467258859,354381099937396.9,237895504657049.8,159566118564968.1,113779111612037.1,72274433891041.34,50420328252853.93,49902368218206.53,49883077346716.55,49883061319855.02
25,1053244810,2.821511386824758e+16,1.019895873410753e+16,8325963448815102,6332988495730409,3517793991593586,620134134802232.6,261894816310563.7,195199130319812.5,149543248138091.9,135264936318483.2,103601718793544.8,82978866180981.17,82615382052767.69,82608382660044.2
