Run,Seed,E30000,E60000,E90000,E150000,E300000,E600000,E900000,E1200000,E1500000,E1800000,E2100000,E2400000,E2700000,E3000000
1,940243835,163310035272013.3,11649197366152.97,4098146833340.792,1392750826754.354,439234433318.6273,13384427644.60186,6068116463.323926,2619624285.741598,1533846778.907787,1281969324.754639,1192104533.545714,1191573750.977357,1191573750.977357,1191573750.977357
2,941243872,121246354817842.6,9566861748803.805,3649272494728.185,1113356661685.829,221761937907.4572,4465684089.864853,2177190351.62836,1581239301.00913,1516331530.941226,1495724334.360363,1494935562.692814,1494933643.911622,1494933643.911622,1494933643.911622
3,942243909,142254587437259.1,9811408198831.594,3085916104251.551,1105529802341.168,251234815004.0932,23207056433.64459,7324593039.597149,5050890881.803549,4438640408.881045,4351880713.377528,4350127847.982868,4350124969.785474,4350124969.785474,4350124969.778233
4,943243946,173558072789208.3,10579066076177.59,3342192181129.385,921952592427.2144,216265635578.0645,16847795105.07178,5521134292.260048,2825102404.381882,2064823320.128715,2000451132.961692,1988640817.071975,1988639685.872653,1988639685.872653,1988639685.872653
5,944243983,207282598296378.8,12300785211885.02,4338305134100.722,1113445648435.873,169569290893.6298,7570226007.142651,3208701960.325762,2881093639.611497,2672372595.721753,2649301243.20925,2648242798.724283,2648241667.748939,2648241667.748939,2648241667.748939
6,945244020,122897555698079.8,10444609469743.87,3443964244185.642,1104296238677.693,303617824550.5073,15589135290.87296,3732600164.587422,2803195660.560046,1736976024.450504,1417082223.846107,1396911769.021384,1396895911.054367,1396895911.054367,1396895911.054367
7,946244057,123282400392027.4,9987655437175.469,3501227712860.729,1192816038843.61,305338157431.4637,10503374326.93627,3551118206.78344,3061054966.106498,1904853875.400659,1801887818.21371,1798459377.453103,1798400421.322873,1798400421.322873,1798400421.322873
8,947244094,113910403398302.2,9941377561592.049,3389556989384.841,1097066180272.496,244903069570.7747,16692618534.48942,4332676997.263831,2125094276.65037,1719685506.916159,1639951760.135286,1637834480.838434,1637827442.396037,1637827442.396037,1637827442.396037
9,948244131,215008029346243.1,13959066266388.91,4219435290453.152,1306572585186.448,389277624129.4559,22669508352.37904,6295386054.859404,3279145347.53859,2322621732.754492,2127526314.351696,2122348301.882065,2122348109.165038,2122348109.165038,2122348109.165038
10,949244168,147653624868913,10206816912852.94,3399181507191.234,1166931955373.98,246318524381.5735,9550760955.57654,3048461228.186451,2365629863.575158,2170665499.668694,2105302177.071668,2094768469.708524,2094768157.549366,2094768157.549366,2094768157.549366
