Eval,BestError,Log10Error
100,7.4424293277837280e+15,1.5871714719341702e+01
200,5.3840044302370769e+14,1.4731105408576010e+01
300,5.3805395674852238e+14,1.4730825829464072e+01
400,5.3805395674710462e+14,1.4730825829462928e+01
500,5.3619998217798450e+14,1.4729326795211943e+01
600,5.3619998217798450e+14,1.4729326795211943e+01
700,5.3619998217705969e+14,1.4729326795211193e+01
800,5.3475946780724706e+14,1.4728158482406807e+01
900,5.3475946780724706e+14,1.4728158482406807e+01
1000,5.3475946780724706e+14,1.4728158482406807e+01
1100,2.0957844284706619e+14,1.4321346609256146e+01
1200,2.0957844283735888e+14,1.4321346609236031e+01
1300,2.0957844283734856e+14,1.4321346609236009e+01
1400,1.9309951607041916e+14,1.4285781185388872e+01
1500,1.9309951606497550e+14,1.4285781185376630e+01
1600,1.7607367005355388e+14,1.4245694416697569e+01
1700,1.7482785323593922e+14,1.4242610624768774e+01
1800,1.1874734438157148e+14,1.4074623906016267e+01
1900,1.0751322741872720e+14,1.4031461899056907e+01
2000,1.0637943870797827e+14,1.4026857694513694e+01
2100,1.0097503865471069e+14,1.4004214028096291e+01
2200,1.0096761082984158e+14,1.4004182079784600e+01
2300,7.7101036201282078e+13,1.3887060214801604e+01
2400,7.7101036201282078e+13,1.3887060214801604e+01
2500,7.7101036201282078e+13,1.3887060214801604e+01
2600,6.7321699201064188e+13,1.3828155069043726e+01
2700,6.1914605051927461e+13,1.3791793106940760e+01
2800,6.1870805899399531e+13,1.3791485772968162e+01
2900,6.1547757553450953e+13,1.3789212234360701e+01
3000,6.1475157003556570e+13,1.3788699646572059e+01
3100,4.6454571899958375e+13,1.3667028462209423e+01
3200,4.5674213501379445e+13,1.3659671077645774e+01
3300,4.2757725901287641e+13,1.3631014598903779e+01
3400,4.2757725897615469e+13,1.3631014598866480e+01
3500,3.9622920304612516e+13,1.3597946480930952e+01
3600,1.9807041525425723e+13,1.3296819612079016e+01
3700,1.9807041524066617e+13,1.3296819612049216e+01
3800,1.9807041524066617e+13,1.3296819612049216e+01
3900,1.8517383181609418e+13,1.3267579613550852e+01
4000,1.8517383181609418e+13,1.3267579613550852e+01
4100,1.8517383178628172e+13,1.3267579613480933e+01
4200,1.8182546584626637e+13,1.3259654708929867e+01
4300,1.8182546582529398e+13,1.3259654708879774e+01
4400,1.6840995801732125e+13,1.3226367767591846e+01
4500,1.6840995793228328e+13,1.3226367767372551e+01
4600,1.6378465097981363e+13,1.3214273199578793e+01
4700,1.6378465096319879e+13,1.3214273199534736e+01
4800,1.6378465096319879e+13,1.3214273199534736e+01
4900,1.5943768781042871e+13,1.3202590987533542e+01
5000,1.4886633703000977e+13,1.3172796502352929e+01
5100,1.4886211871738955e+13,1.3172784195904830e+01
5200,1.3688860445197699e+13,1.3136367295981950e+01
5300,1.3559346973476434e+13,1.3132238774144250e+01
5400,1.3559346972586930e+13,1.3132238774115761e+01
5500,1.1552462259616688e+13,1.3062674558409787e+01
5600,1.1002796360440980e+13,1.3041503075119172e+01
5700,1.0517047289861717e+13,1.3021893826726927e+01
5800,1.0517047289830822e+13,1.3021893826725652e+01
5900,1.0516812262636910e+13,1.3021884121325350e+01
6000,8.7791014330565684e+12,1.2943450066858755e+01
6100,8.6428694870317090e+12,1.2936657954919559e+01
6200,8.6428694870224346e+12,1.2936657954919093e+01
6300,7.8844340127170283e+12,1.2896770522778908e+01
6400,7.5358107410940742e+12,1.2877129982787658e+01
6500,7.5358107410940742e+12,1.2877129982787658e+01
6600,6.6945358631388604e+12,1.2825720472451083e+01
6700,5.8700629937955098e+12,1.2768642761845738e+01
6800,5.8700629925675059e+12,1.2768642761754885e+01
6900,5.8665120952876182e+12,1.2768379970415850e+01
7000,5.8665120952876182e+12,1.2768379970415850e+01
7100,5.5699875602661465e+12,1.2745854225243065e+01
7200,5.5176983616084180e+12,1.2741757955028698e+01
