suite,dimension,function,comparator,n_runs,mean_diff,ci_low,ci_high,B,seed_scheme,availability
cec2017,10,20,gsk,51,-6.626298e-01,-2.467475e+00,-2.398662e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,20,agsk,51,1.346633e-01,7.345293e-02,1.897527e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,20,apgsk,51,1.346633e-01,6.733182e-02,2.019945e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,20,fdb-agsk,51,8.569499e-02,1.836317e-02,1.530261e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,20,atmals-gsk,51,-1.394016e+01,-1.663746e+01,-1.128943e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,20,egsk,51,-1.436291e+00,-3.225351e+00,-6.425679e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,21,gsk,51,-3.609499e+01,-5.325964e+01,-1.677764e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,21,agsk,51,5.862674e+01,4.415589e+01,7.249073e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,21,apgsk,51,6.277769e+01,4.837068e+01,7.697783e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,21,fdb-agsk,51,6.085831e+01,4.660765e+01,7.480304e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,21,atmals-gsk,51,1.467639e+01,-3.732310e+00,3.311908e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,21,egsk,51,-1.368817e+01,-3.192601e+01,4.924061e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,22,gsk,51,-5.389834e+00,-1.404642e+01,-1.860716e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,22,agsk,51,1.151211e+01,7.186550e-01,2.282205e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,22,apgsk,51,4.614728e+01,3.176862e+01,5.883489e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,22,fdb-agsk,51,5.261841e+01,3.872566e+01,6.431317e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,22,atmals-gsk,51,1.627412e+01,3.714433e+00,2.953256e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,22,egsk,51,-5.005525e+00,-1.337796e+01,-1.485456e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,23,gsk,51,-1.477376e+01,-1.587597e+01,-1.361696e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,23,agsk,51,1.208326e+01,-9.984718e-01,4.328482e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,23,apgsk,51,8.948180e+00,-3.528810e+00,3.866102e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,23,fdb-agsk,51,1.725115e+00,-4.884200e+00,1.746485e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,23,atmals-gsk,51,-8.053506e+00,-9.739568e+00,-6.687007e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,23,egsk,51,-1.197318e+00,-1.961762e+00,-4.272711e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,24,gsk,51,-4.392229e+01,-7.123993e+01,-2.081095e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,24,agsk,51,1.956966e+02,1.679340e+02,2.141019e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,24,apgsk,51,2.012151e+02,1.749283e+02,2.190425e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,24,fdb-agsk,51,1.937099e+02,1.679465e+02,2.114555e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,24,atmals-gsk,51,2.114043e+01,-1.928811e+01,6.281529e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,24,egsk,51,-1.171056e+01,-3.911059e+01,1.573566e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,10,25,gsk,51,-1.398146e+01,-2.099291e+01,-6.735364e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
