suite,dimension,function,comparator,n_runs,mean_diff,ci_low,ci_high,B,seed_scheme,availability
cec2013,30,12,atmals-gsk,51,-2.961308e+01,-3.621582e+01,-2.333449e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,12,egsk,51,1.193128e+01,7.798298e+00,1.778977e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,13,gsk,51,-1.008834e+02,-1.064756e+02,-9.124246e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,13,agsk,51,-5.305512e+01,-6.032071e+01,-4.523677e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,13,apgsk,51,-8.062418e+01,-8.945131e+01,-7.168246e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,13,fdb-agsk,51,-4.773584e+01,-5.513415e+01,-3.916512e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,13,atmals-gsk,51,-4.510166e+01,-5.361454e+01,-3.629530e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,13,egsk,51,-7.687296e+00,-1.515824e+01,1.068142e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,14,gsk,51,-3.911490e+03,-4.095231e+03,-3.769535e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,14,agsk,51,2.850671e+03,2.701909e+03,2.959613e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,14,apgsk,51,2.824534e+03,2.681996e+03,2.932676e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,14,fdb-agsk,51,2.850607e+03,2.708684e+03,2.958476e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,14,atmals-gsk,51,1.716626e+03,1.562344e+03,1.838892e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,14,egsk,51,-2.650275e+03,-2.865676e+03,-2.401609e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,15,gsk,51,-2.263657e+03,-2.479526e+03,-2.090601e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,15,agsk,51,-3.303666e+02,-5.534262e+02,-1.070985e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,15,apgsk,51,1.030824e+03,8.033650e+02,1.228167e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,15,fdb-agsk,51,-2.304486e+02,-4.530120e+02,-2.982234e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,15,atmals-gsk,51,2.001978e+02,-9.870688e+01,4.638179e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,15,egsk,51,-7.099612e+02,-1.036301e+03,-3.699143e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,16,gsk,51,-3.445480e-01,-5.533564e-01,-1.770694e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,16,agsk,51,-5.970322e-02,-2.320331e-01,9.431848e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,16,apgsk,51,4.618396e-01,2.659025e-01,6.112570e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,16,fdb-agsk,51,-8.830221e-02,-3.017067e-01,8.075276e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,16,atmals-gsk,51,7.889875e-01,5.735820e-01,9.792890e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,16,egsk,51,1.772127e+00,1.600722e+00,1.912591e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,17,gsk,51,-9.308713e+01,-1.007494e+02,-8.306851e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,17,agsk,51,5.084397e+01,4.405044e+01,5.961393e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,17,apgsk,51,5.084135e+01,4.405096e+01,5.975306e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,17,fdb-agsk,51,5.084385e+01,4.395658e+01,5.969346e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,17,atmals-gsk,51,4.821401e+01,4.147987e+01,5.751321e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,17,egsk,51,2.850963e+01,2.171684e+01,3.734423e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,18,gsk,51,-6.748562e+01,-7.875955e+01,-5.655108e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,18,agsk,51,-2.344278e+01,-3.439663e+01,-1.302830e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,18,apgsk,51,-5.713875e+01,-6.957755e+01,-4.442151e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,18,fdb-agsk,51,-2.157823e+01,-3.242005e+01,-1.089482e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,18,atmals-gsk,51,2.375698e+01,1.243028e+01,3.472827e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,18,egsk,51,7.345724e+01,6.272255e+01,8.413808e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,19,gsk,51,-5.276507e+00,-6.101868e+00,-4.238226e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,19,agsk,51,2.252662e+00,1.694488e+00,2.959082e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,19,apgsk,51,2.294896e+00,1.756554e+00,3.037927e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,19,fdb-agsk,51,2.544845e+00,1.978050e+00,3.287287e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,19,atmals-gsk,51,4.287829e+00,3.767310e+00,5.002086e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,19,egsk,51,4.064417e+00,3.503499e+00,4.751739e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,20,gsk,51,-3.682646e-01,-5.445283e-01,-1.942133e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,20,agsk,51,-6.162528e-01,-7.878004e-01,-4.573335e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,20,apgsk,51,-6.009266e-01,-7.928990e-01,-4.196220e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,20,fdb-agsk,51,-3.747065e-01,-5.352541e-01,-2.007271e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,20,atmals-gsk,51,1.189566e-01,-1.182341e-01,3.378189e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,20,egsk,51,1.267815e+00,1.076241e+00,1.451774e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,21,gsk,51,-4.664375e+01,-7.589663e+01,-1.859214e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,21,agsk,51,-5.508753e+01,-8.740518e+01,-2.507513e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,21,apgsk,51,-3.146382e+01,-6.011608e+01,-2.814580e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,21,fdb-agsk,51,-5.337991e+01,-8.313914e+01,-2.387385e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,21,atmals-gsk,51,-3.759934e+01,-6.650175e+01,-1.176385e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,21,egsk,51,-5.312674e+01,-8.655737e+01,-1.824692e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,22,gsk,51,-3.697354e+03,-3.926195e+03,-3.532960e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,22,agsk,51,2.809435e+03,2.596790e+03,2.966363e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,22,apgsk,51,2.498713e+03,2.279554e+03,2.680901e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,22,fdb-agsk,51,2.682045e+03,2.471659e+03,2.856349e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,22,atmals-gsk,51,1.911069e+03,1.695276e+03,2.094748e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,22,egsk,51,-2.286758e+03,-2.555347e+03,-2.043901e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,23,gsk,51,-2.446923e+03,-2.681723e+03,-2.238744e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,23,agsk,51,-1.133147e+03,-1.328997e+03,-9.385539e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,23,apgsk,51,-2.307469e+02,-4.496327e+02,-1.846964e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,23,fdb-agsk,51,-1.022122e+03,-1.219781e+03,-8.305597e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,23,atmals-gsk,51,-1.926484e+02,-4.378252e+02,6.601070e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,23,egsk,51,-5.125170e+02,-8.061328e+02,-2.655085e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,24,gsk,51,7.127444e-01,4.507183e-01,1.261367e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,24,agsk,51,-4.502653e+01,-4.956323e+01,-4.128255e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,24,apgsk,51,-3.986933e+01,-4.543202e+01,-3.556706e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,24,fdb-agsk,51,-5.997640e+01,-6.421364e+01,-5.552458e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,24,atmals-gsk,51,-1.190503e+01,-1.549426e+01,-9.438681e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,24,egsk,51,2.097354e-01,-3.246851e-01,7.372051e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,25,gsk,51,2.070416e+01,1.447439e+01,2.616610e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,25,agsk,51,-1.053416e+01,-1.352023e+01,-7.799104e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,25,apgsk,51,-1.991265e+01,-2.300108e+01,-1.706926e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,25,fdb-agsk,51,-8.655621e+00,-1.121527e+01,-6.471825e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,25,atmals-gsk,51,1.318196e+01,8.130694e+00,1.741074e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,25,egsk,51,2.341868e+01,1.893279e+01,2.693557e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,26,gsk,51,-1.164837e-02,-1.400442e-02,-9.998539e-03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,26,agsk,51,-1.297240e-02,-1.556050e-02,-1.099781e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,26,apgsk,51,-1.368555e-02,-1.539393e-02,-1.218855e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,26,fdb-agsk,51,-1.789872e-02,-2.135571e-02,-1.541171e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,26,atmals-gsk,51,-4.779414e+00,-1.630808e+01,6.539658e-04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,26,egsk,51,1.548407e-03,1.016948e-03,2.152657e-03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,27,gsk,51,6.949259e+01,5.601058e+01,8.174825e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,27,agsk,51,-6.651341e+02,-6.806843e+02,-6.490204e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,27,apgsk,51,-6.941387e+02,-7.090219e+02,-6.789125e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,27,fdb-agsk,51,-6.401629e+02,-6.533423e+02,-6.257911e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,27,atmals-gsk,51,-9.649664e+01,-1.536297e+02,-5.460878e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,27,egsk,51,5.210114e+01,2.908055e+01,6.893848e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,28,gsk,51,-1.176467e+01,-3.137248e+01,-3.921540e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,28,agsk,51,-1.176467e+01,-3.529397e+01,-3.921540e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,28,apgsk,51,-1.176467e+01,-3.137248e+01,-3.921540e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,28,fdb-agsk,51,-1.176467e+01,-3.529389e+01,-3.921540e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,28,atmals-gsk,51,-1.176467e+01,-3.497031e+01,-3.921540e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2013,30,28,egsk,51,-3.921534e+00,-1.960782e+01,1.176474e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
