suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2013,10,5,fdb-agsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,5,atmals-gsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,5,egsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,5,dt-gsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,6,gsk,0.000000e+00,9.812423e+00,7.696018e+00,9.812423e+00,4.075984e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,6,agsk,0.000000e+00,0.000000e+00,5.772013e-01,9.812423e+00,2.331779e+00,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,6,apgsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,6,fdb-agsk,0.000000e+00,0.000000e+00,2.023156e-01,9.812423e+00,1.374422e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,6,atmals-gsk,0.000000e+00,9.812423e+00,6.349215e+00,9.812423e+00,4.735866e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,6,egsk,0.000000e+00,9.812423e+00,7.503617e+00,9.812423e+00,4.203675e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,6,dt-gsk,0.000000e+00,0.000000e+00,1.826312e+00,9.812423e+00,3.650743e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,7,gsk,4.112466e-06,3.314723e-05,4.532713e-05,2.347919e-04,3.921105e-05,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,7,agsk,4.283799e-02,5.225476e-01,1.146763e+00,1.437046e+01,2.162056e+00,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,7,apgsk,1.130750e-01,3.531286e+00,5.618512e+00,3.716409e+01,7.440413e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,7,fdb-agsk,7.862678e-02,2.980170e+00,4.446760e+00,1.816953e+01,4.292696e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,7,atmals-gsk,5.703227e-06,9.602136e-05,2.849278e-04,3.651860e-03,5.724107e-04,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,7,egsk,3.741492e-06,2.057417e-05,2.238106e-05,7.841321e-05,1.303139e-05,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,7,dt-gsk,9.330847e-04,6.546154e-02,1.224094e-01,1.081600e+00,1.779689e-01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,8,gsk,2.019327e+01,2.036643e+01,2.035820e+01,2.049799e+01,7.533496e-02,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,8,agsk,2.017813e+01,2.038358e+01,2.037418e+01,2.051994e+01,7.415372e-02,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,8,apgsk,2.017914e+01,2.036026e+01,2.036294e+01,2.050734e+01,8.621305e-02,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,8,fdb-agsk,2.014377e+01,2.036888e+01,2.036039e+01,2.050347e+01,7.658857e-02,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,8,atmals-gsk,2.022528e+01,2.035571e+01,2.035714e+01,2.043449e+01,4.983648e-02,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,8,egsk,2.000389e+01,2.030655e+01,2.031197e+01,2.045725e+01,9.808838e-02,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,8,dt-gsk,2.017533e+01,2.035204e+01,2.034665e+01,2.050983e+01,7.752492e-02,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,9,gsk,1.045458e-02,6.304107e+00,5.372015e+00,8.357350e+00,2.544808e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,9,agsk,2.106969e+00,4.975014e+00,4.858855e+00,6.244659e+00,8.550594e-01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,9,apgsk,2.389420e+00,4.608213e+00,4.556559e+00,6.240811e+00,8.243355e-01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,9,fdb-agsk,2.353328e+00,4.628339e+00,4.582405e+00,6.514260e+00,8.206855e-01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,9,atmals-gsk,1.654653e-01,4.774000e+00,4.561300e+00,7.001402e+00,1.515920e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,9,egsk,4.456417e-03,2.667265e+00,2.837906e+00,7.015248e+00,2.134808e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,9,dt-gsk,9.091414e-02,3.047735e+00,2.826353e+00,5.264046e+00,1.389121e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,10,gsk,2.101361e-01,4.746069e-01,4.640822e-01,6.163763e-01,7.897489e-02,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,10,agsk,0.000000e+00,1.017664e-02,9.095054e-03,2.029618e-02,5.231600e-03,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,10,apgsk,7.567263e-03,3.790880e-02,3.947164e-02,8.581068e-02,1.931623e-02,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,10,fdb-agsk,1.135808e-03,1.567423e-02,1.642044e-02,3.721426e-02,9.031723e-03,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,10,atmals-gsk,6.560249e-02,1.841601e-01,1.960418e-01,3.585075e-01,7.939379e-02,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,10,egsk,0.000000e+00,3.691875e-02,4.214583e-02,1.278010e-01,2.778388e-02,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,10,dt-gsk,0.000000e+00,7.396040e-03,8.758615e-03,2.712538e-02,8.938489e-03,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,11,gsk,7.225068e+00,1.311957e+01,1.352376e+01,2.059240e+01,2.931294e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,11,agsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,11,apgsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,11,fdb-agsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,11,atmals-gsk,6.885665e-03,3.188375e-02,9.625681e-02,1.023299e+00,2.332944e-01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,11,egsk,9.949591e-01,3.979836e+00,4.311489e+00,9.949586e+00,1.915564e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,11,dt-gsk,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,12,gsk,1.032120e+01,2.340376e+01,2.299446e+01,3.340636e+01,4.547360e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,12,agsk,3.759695e+00,9.960575e+00,9.631697e+00,1.548278e+01,2.649274e+00,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,12,apgsk,3.979836e+00,1.255772e+01,1.398539e+01,3.474817e+01,6.165094e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,12,fdb-agsk,3.978915e+00,9.365636e+00,9.471687e+00,1.723215e+01,3.002248e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,12,atmals-gsk,1.305496e+00,9.051461e+00,9.733448e+00,2.002578e+01,4.352524e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,12,egsk,9.949591e-01,4.974795e+00,5.403992e+00,1.094454e+01,2.526919e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,12,dt-gsk,0.000000e+00,2.040156e+00,2.298057e+00,6.122901e+00,1.286881e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,13,gsk,1.129338e+01,2.298797e+01,2.262162e+01,2.993783e+01,4.771023e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,13,agsk,4.534758e+00,1.190310e+01,1.236455e+01,2.371458e+01,5.255922e+00,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,13,apgsk,4.005759e+00,1.738306e+01,1.723864e+01,2.967565e+01,6.793194e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,13,fdb-agsk,2.343757e+00,1.077938e+01,1.088657e+01,2.018992e+01,4.925650e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,13,atmals-gsk,4.288137e+00,1.248659e+01,1.349448e+01,2.793082e+01,5.767093e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,13,egsk,0.000000e+00,6.184916e+00,6.711553e+00,1.774412e+01,3.758890e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,13,dt-gsk,9.949591e-01,3.464021e+00,3.950888e+00,1.143784e+01,2.233911e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,14,gsk,5.339578e+02,1.164850e+03,1.142420e+03,1.385536e+03,1.704787e+02,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,14,agsk,0.000000e+00,0.000000e+00,2.449194e-02,1.873633e-01,4.157502e-02,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,14,apgsk,0.000000e+00,6.245444e-02,5.755605e-02,1.873633e-01,5.702626e-02,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,14,fdb-agsk,0.000000e+00,6.245444e-02,4.531008e-02,1.873633e-01,4.517219e-02,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,14,atmals-gsk,1.579462e+01,3.148451e+02,3.180442e+02,5.367729e+02,1.242215e+02,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,14,egsk,6.510733e+01,7.068139e+02,7.623579e+02,1.483709e+03,3.019067e+02,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,14,dt-gsk,0.000000e+00,0.000000e+00,3.551331e-02,1.873633e-01,4.878632e-02,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,15,gsk,9.938996e+02,1.354077e+03,1.352837e+03,1.639318e+03,1.306367e+02,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,15,agsk,3.334570e+02,6.980856e+02,6.707338e+02,8.869957e+02,1.388353e+02,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,15,apgsk,1.592964e+02,6.047269e+02,6.013757e+02,9.350412e+02,1.616023e+02,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,15,fdb-agsk,3.256182e+02,6.913124e+02,6.858362e+02,9.706292e+02,1.422655e+02,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,15,atmals-gsk,3.540755e+02,8.127208e+02,8.268279e+02,1.579304e+03,2.772400e+02,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,15,egsk,2.859620e+01,9.391019e+02,9.057377e+02,1.343437e+03,2.318926e+02,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,15,dt-gsk,1.113266e+02,4.057650e+02,4.034588e+02,6.418467e+02,1.292490e+02,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,16,gsk,6.337308e-01,1.115726e+00,1.117152e+00,1.580978e+00,2.130459e-01,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,16,agsk,3.866067e-01,8.872499e-01,8.961218e-01,1.452944e+00,2.031378e-01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,16,apgsk,9.931810e-02,6.981215e-01,6.429735e-01,1.061553e+00,2.296379e-01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,16,fdb-agsk,5.141294e-01,9.051367e-01,8.711795e-01,1.301902e+00,1.878977e-01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,16,atmals-gsk,2.819085e-01,6.930708e-01,6.984263e-01,1.171860e+00,2.200685e-01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,16,egsk,2.849207e-02,2.052545e-01,2.115758e-01,6.548035e-01,1.287498e-01,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,16,dt-gsk,5.235478e-02,3.432255e-01,3.858760e-01,1.171040e+00,2.196369e-01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,17,gsk,1.803590e+01,2.465607e+01,2.438443e+01,2.868497e+01,2.545667e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,17,agsk,0.000000e+00,1.012242e+01,9.923938e+00,1.012242e+01,1.417422e+00,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,17,apgsk,0.000000e+00,1.012242e+01,7.149747e+00,1.012423e+01,4.651231e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,17,fdb-agsk,0.000000e+00,0.000000e+00,3.782815e+00,1.012242e+01,4.934300e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,17,atmals-gsk,1.188668e+00,1.084904e+01,1.055669e+01,1.234103e+01,1.902570e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,17,egsk,1.145502e+01,1.441514e+01,1.439530e+01,1.894273e+01,1.684402e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,17,dt-gsk,0.000000e+00,1.012242e+01,9.526980e+00,1.012242e+01,2.405445e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,18,gsk,2.380838e+01,3.312363e+01,3.259294e+01,3.937272e+01,3.402385e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,18,agsk,1.552573e+01,2.330307e+01,2.342021e+01,3.065567e+01,3.366919e+00,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,18,apgsk,1.485361e+01,2.735089e+01,2.687322e+01,4.160842e+01,5.102565e+00,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,18,fdb-agsk,1.797370e+01,2.579443e+01,2.591149e+01,3.592328e+01,4.408812e+00,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,18,atmals-gsk,1.661177e+01,2.387141e+01,2.362403e+01,3.379615e+01,3.867015e+00,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,18,egsk,1.202358e+01,1.511748e+01,1.603112e+01,2.715762e+01,2.934213e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,18,dt-gsk,1.122374e+01,1.411612e+01,1.433630e+01,2.019740e+01,2.010290e+00,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,19,gsk,1.191086e+00,1.950259e+00,1.919255e+00,2.552604e+00,2.869816e-01,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,19,agsk,2.913912e-01,4.710922e-01,4.893365e-01,7.183087e-01,9.199948e-02,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,19,apgsk,1.137998e-01,4.668638e-01,4.367583e-01,7.660865e-01,1.482329e-01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,19,fdb-agsk,2.075159e-01,5.081547e-01,4.867143e-01,6.828522e-01,1.079403e-01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,19,atmals-gsk,2.860720e-01,5.256761e-01,5.350882e-01,9.224240e-01,1.226075e-01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,19,egsk,2.824585e-01,6.109636e-01,6.464211e-01,1.283996e+00,2.027936e-01,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,19,dt-gsk,6.611225e-02,3.233799e-01,3.108631e-01,4.163601e-01,6.570518e-02,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,20,gsk,2.087367e+00,2.801477e+00,2.732451e+00,3.325177e+00,3.047307e-01,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,20,agsk,1.891674e+00,2.616009e+00,2.577189e+00,3.292939e+00,3.486678e-01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,20,apgsk,1.313510e+00,2.836235e+00,2.775795e+00,3.517973e+00,4.398113e-01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,20,fdb-agsk,1.761085e+00,2.672811e+00,2.663550e+00,3.566204e+00,4.561029e-01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,20,atmals-gsk,1.507425e+00,2.272437e+00,2.376507e+00,3.533081e+00,4.430280e-01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,20,egsk,1.527907e+00,2.239269e+00,2.246696e+00,3.149068e+00,3.924060e-01,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,20,dt-gsk,1.090872e+00,2.188526e+00,2.238086e+00,3.401202e+00,4.217670e-01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,21,gsk,4.001939e+02,4.001939e+02,4.001939e+02,4.001939e+02,5.740904e-14,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,21,agsk,0.000000e+00,2.000000e+02,2.412449e+02,4.001939e+02,1.284242e+02,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,21,apgsk,0.000000e+00,2.000000e+02,1.686313e+02,4.001939e+02,7.069564e+01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,21,fdb-agsk,0.000000e+00,2.000000e+02,2.078773e+02,4.001939e+02,1.074741e+02,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,21,atmals-gsk,2.000000e+02,4.001939e+02,3.962685e+02,4.001939e+02,2.803275e+01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,21,egsk,4.001939e+02,4.001939e+02,4.001939e+02,4.001939e+02,5.740904e-14,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,21,dt-gsk,2.000000e+02,4.001939e+02,3.550464e+02,4.001939e+02,8.086277e+01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,22,gsk,6.812790e+02,1.303174e+03,1.246765e+03,1.631055e+03,1.889771e+02,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,22,agsk,5.033798e+00,2.009786e+01,2.462122e+01,7.995359e+01,1.663175e+01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,22,apgsk,9.348755e+00,4.697860e+01,5.049951e+01,1.408923e+02,2.669455e+01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,22,fdb-agsk,3.192003e-06,1.820496e+01,2.406873e+01,7.994170e+01,1.739444e+01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,22,atmals-gsk,3.022504e+01,3.488481e+02,3.704143e+02,7.704453e+02,1.581012e+02,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,22,egsk,3.100903e+02,7.121919e+02,7.597083e+02,1.423364e+03,2.212223e+02,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,22,dt-gsk,0.000000e+00,1.102228e+01,1.586453e+01,1.017978e+02,1.689417e+01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,23,gsk,8.312187e+02,1.386404e+03,1.375981e+03,1.634121e+03,1.454539e+02,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,23,agsk,4.442198e+02,9.264897e+02,8.871148e+02,1.195883e+03,1.776977e+02,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,23,apgsk,3.877010e+02,9.213516e+02,9.322319e+02,1.200704e+03,1.636973e+02,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,23,fdb-agsk,4.596227e+02,9.253276e+02,9.272784e+02,1.282014e+03,1.952147e+02,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,23,atmals-gsk,2.325864e+02,8.558959e+02,8.041013e+02,1.206864e+03,2.510631e+02,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,23,egsk,3.985018e+02,8.788366e+02,9.105202e+02,1.266552e+03,1.824543e+02,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,23,dt-gsk,1.213230e+02,4.611299e+02,4.679286e+02,8.673736e+02,1.752245e+02,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,24,gsk,2.000000e+02,2.066831e+02,2.053657e+02,2.120372e+02,3.847718e+00,cec2013/gsk/gsk_cec2013_D10.csv
cec2013,10,24,agsk,1.110823e+02,2.075606e+02,1.875480e+02,2.190807e+02,3.562387e+01,cec2013/agsk/agsk_cec2013_D10.csv
cec2013,10,24,apgsk,1.076182e+02,2.050328e+02,1.789361e+02,2.192470e+02,4.193797e+01,cec2013/apgsk/apgsk_cec2013_D10.csv
cec2013,10,24,fdb-agsk,1.092711e+02,2.112180e+02,1.849411e+02,2.189070e+02,3.829412e+01,cec2013/fdb-agsk/fdb-agsk_cec2013_D10.csv
cec2013,10,24,atmals-gsk,1.063627e+02,2.066713e+02,1.989296e+02,2.183303e+02,2.211161e+01,cec2013/atmals-gsk/atmals-gsk_cec2013_D10.csv
cec2013,10,24,egsk,1.504400e+02,2.067896e+02,2.049604e+02,2.120371e+02,8.580162e+00,cec2013/egsk/egsk_cec2013_D10.csv
cec2013,10,24,dt-gsk,1.060749e+02,2.005986e+02,1.982816e+02,2.118857e+02,2.191531e+01,cec2013/dt-gsk/dt-gsk_cec2013_D10.csv
cec2013,10,25,gsk,1.874354e+02,2.045401e+02,2.040451e+02,2.166620e+02,3.598990e+00,cec2013/gsk/gsk_cec2013_D10.csv
