suite,dimension,n_blocks,algorithm,mean_rank,friedman_chi2,iman_davenport_F,p_value,tie_correction_C,n_tied_functions,friedman_chi2_uncorrected,iman_davenport_F_uncorrected,p_value_uncorrected
cec2013,50,28,gsk,5.160714e+00,3.302046e+01,6.605094e+00,2.908506e-06,9.349490e-01,4,3.087245e+01,6.078692e+00,9.212405e-06
cec2013,50,28,agsk,4.517857e+00,3.302046e+01,6.605094e+00,2.908506e-06,9.349490e-01,4,3.087245e+01,6.078692e+00,9.212405e-06
cec2013,50,28,apgsk,4.785714e+00,3.302046e+01,6.605094e+00,2.908506e-06,9.349490e-01,4,3.087245e+01,6.078692e+00,9.212405e-06
cec2013,50,28,fdb-agsk,4.267857e+00,3.302046e+01,6.605094e+00,2.908506e-06,9.349490e-01,4,3.087245e+01,6.078692e+00,9.212405e-06
cec2013,50,28,atmals-gsk,3.375000e+00,3.302046e+01,6.605094e+00,2.908506e-06,9.349490e-01,4,3.087245e+01,6.078692e+00,9.212405e-06
cec2013,50,28,egsk,3.285714e+00,3.302046e+01,6.605094e+00,2.908506e-06,9.349490e-01,4,3.087245e+01,6.078692e+00,9.212405e-06
cec2013,50,28,dt-gsk,2.607143e+00,3.302046e+01,6.605094e+00,2.908506e-06,9.349490e-01,4,3.087245e+01,6.078692e+00,9.212405e-06
