suite,dimension,function,comparator,test_level,n_pairs,statistic,p_raw,p_bh,outcome,availability
cec2017,10,12,gsk,per_function_runlevel,51,6.090000e+02,6.160330e-01,8.507123e-01,tie,ok
cec2017,10,12,agsk,per_function_runlevel,51,2.370000e+02,6.654811e-05,1.484535e-04,loss,ok
cec2017,10,12,apgsk,per_function_runlevel,51,5.560000e+02,3.181464e-01,3.844269e-01,tie,ok
cec2017,10,12,fdb-agsk,per_function_runlevel,51,3.840000e+02,9.040791e-03,1.191741e-02,loss,ok
cec2017,10,12,atmals-gsk,per_function_runlevel,51,5.060000e+02,1.423904e-01,1.966344e-01,tie,ok
cec2017,10,12,egsk,per_function_runlevel,51,4.700000e+02,7.116971e-02,1.086275e-01,tie,ok
cec2017,10,13,gsk,per_function_runlevel,51,1.600000e+01,1.366751e-09,4.403976e-09,win,ok
cec2017,10,13,agsk,per_function_runlevel,51,5.510000e+02,4.064358e-01,4.714655e-01,tie,ok
cec2017,10,13,apgsk,per_function_runlevel,51,4.750000e+02,1.178572e-01,1.553573e-01,tie,ok
cec2017,10,13,fdb-agsk,per_function_runlevel,51,4.090000e+02,1.749319e-02,2.113761e-02,win,ok
cec2017,10,13,atmals-gsk,per_function_runlevel,51,2.050000e+02,1.801232e-05,3.731124e-05,win,ok
cec2017,10,13,egsk,per_function_runlevel,51,1.860000e+02,7.959600e-06,2.564760e-05,win,ok
cec2017,10,14,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,2.048023e-09,win,ok
cec2017,10,14,agsk,per_function_runlevel,51,5.000000e+01,1.361024e-02,1.973485e-02,win,ok
cec2017,10,14,apgsk,per_function_runlevel,51,3.900000e+01,1.657650e-07,4.005987e-07,win,ok
cec2017,10,14,fdb-agsk,per_function_runlevel,51,4.100000e+01,3.946551e-04,5.834888e-04,win,ok
cec2017,10,14,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.929564e-09,win,ok
cec2017,10,14,egsk,per_function_runlevel,51,4.500000e+01,7.139966e-09,5.176475e-08,win,ok
cec2017,10,15,gsk,per_function_runlevel,51,3.760000e+02,7.242270e-03,1.166810e-02,win,ok
cec2017,10,15,agsk,per_function_runlevel,51,5.670000e+02,3.706982e-01,4.479271e-01,tie,ok
cec2017,10,15,apgsk,per_function_runlevel,51,3.860000e+02,9.548601e-03,1.318616e-02,win,ok
cec2017,10,15,fdb-agsk,per_function_runlevel,51,5.970000e+02,5.392403e-01,6.014603e-01,tie,ok
cec2017,10,15,atmals-gsk,per_function_runlevel,51,1.390000e+02,9.260875e-07,2.065888e-06,win,ok
cec2017,10,15,egsk,per_function_runlevel,51,2.640000e+02,1.875282e-04,4.531931e-04,win,ok
cec2017,10,16,gsk,per_function_runlevel,51,2.800000e+01,2.732681e-09,7.924774e-09,win,ok
cec2017,10,16,agsk,per_function_runlevel,51,2.460000e+02,9.463460e-05,1.960288e-04,win,ok
cec2017,10,16,apgsk,per_function_runlevel,51,2.140000e+02,2.624040e-05,4.756073e-05,win,ok
cec2017,10,16,fdb-agsk,per_function_runlevel,51,1.600000e+01,1.366751e-09,7.927156e-09,win,ok
cec2017,10,16,atmals-gsk,per_function_runlevel,51,2.700000e+01,2.580588e-09,6.803367e-09,win,ok
cec2017,10,16,egsk,per_function_runlevel,51,6.800000e+01,2.517282e-08,1.460024e-07,win,ok
cec2017,10,17,gsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,2.048023e-09,win,ok
cec2017,10,17,agsk,per_function_runlevel,51,9.000000e+01,8.054127e-08,2.919621e-07,win,ok
cec2017,10,17,apgsk,per_function_runlevel,51,2.700000e+01,2.580588e-09,1.247284e-08,win,ok
cec2017,10,17,fdb-agsk,per_function_runlevel,51,4.000000e+00,6.751958e-10,6.526893e-09,win,ok
cec2017,10,17,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.929564e-09,win,ok
cec2017,10,17,egsk,per_function_runlevel,51,2.000000e+00,5.996047e-10,8.694268e-09,win,ok
cec2017,10,18,gsk,per_function_runlevel,51,6.230000e+02,7.111949e-01,9.157523e-01,tie,ok
cec2017,10,18,agsk,per_function_runlevel,51,2.890000e+02,4.636219e-04,8.403147e-04,loss,ok
cec2017,10,18,apgsk,per_function_runlevel,51,5.050000e+02,1.398578e-01,1.763424e-01,tie,ok
cec2017,10,18,fdb-agsk,per_function_runlevel,51,2.260000e+02,4.287878e-05,8.289898e-05,loss,ok
cec2017,10,18,atmals-gsk,per_function_runlevel,51,2.350000e+02,6.148302e-05,1.114380e-04,win,ok
cec2017,10,18,egsk,per_function_runlevel,51,5.700000e+02,3.859169e-01,5.329329e-01,tie,ok
cec2017,10,19,gsk,per_function_runlevel,51,4.000000e+01,5.396753e-09,1.422780e-08,win,ok
cec2017,10,19,agsk,per_function_runlevel,51,8.900000e+01,7.646257e-08,2.919621e-07,win,ok
cec2017,10,19,apgsk,per_function_runlevel,51,2.600000e+01,2.436750e-09,1.247284e-08,win,ok
cec2017,10,19,fdb-agsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,6.526893e-09,win,ok
cec2017,10,19,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.929564e-09,win,ok
cec2017,10,19,egsk,per_function_runlevel,51,2.370000e+02,6.654811e-05,1.754450e-04,win,ok
cec2017,10,20,gsk,per_function_runlevel,51,1.450000e+01,8.948368e-07,1.853590e-06,win,ok
cec2017,10,20,agsk,per_function_runlevel,51,7.000000e+01,2.966794e-04,5.735803e-04,loss,ok
cec2017,10,20,apgsk,per_function_runlevel,51,9.800000e+01,1.146305e-03,1.662142e-03,loss,ok
cec2017,10,20,fdb-agsk,per_function_runlevel,51,1.430000e+02,1.436946e-02,1.811801e-02,loss,ok
cec2017,10,20,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.929564e-09,win,ok
cec2017,10,20,egsk,per_function_runlevel,51,0.000000e+00,1.756619e-07,8.490326e-07,win,ok
cec2017,10,21,gsk,per_function_runlevel,51,1.750000e+02,3.938786e-05,7.139050e-05,win,ok
cec2017,10,21,agsk,per_function_runlevel,51,2.000000e+00,1.504095e-06,4.361875e-06,loss,ok
cec2017,10,21,apgsk,per_function_runlevel,51,1.000000e+00,9.192147e-07,2.050556e-06,loss,ok
cec2017,10,21,fdb-agsk,per_function_runlevel,51,0.000000e+00,1.235392e-06,2.819881e-06,loss,ok
cec2017,10,21,atmals-gsk,per_function_runlevel,51,3.320000e+02,7.743886e-01,9.357195e-01,tie,ok
cec2017,10,21,egsk,per_function_runlevel,51,2.750000e+02,6.303107e-03,1.142438e-02,win,ok
cec2017,10,22,gsk,per_function_runlevel,51,0.000000e+00,2.592415e-07,6.265002e-07,win,ok
cec2017,10,22,agsk,per_function_runlevel,51,2.550000e+01,9.619700e-02,1.268051e-01,tie,ok
cec2017,10,22,apgsk,per_function_runlevel,51,2.490000e+02,1.062596e-04,1.812663e-04,loss,ok
cec2017,10,22,fdb-agsk,per_function_runlevel,51,4.900000e+01,1.264084e-06,2.819881e-06,loss,ok
cec2017,10,22,atmals-gsk,per_function_runlevel,51,4.960000e+02,3.480009e-01,4.387838e-01,tie,ok
cec2017,10,22,egsk,per_function_runlevel,51,5.000000e+00,7.767012e-04,1.501622e-03,win,ok
cec2017,10,23,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,2.048023e-09,win,ok
cec2017,10,23,agsk,per_function_runlevel,51,2.000000e+02,1.457180e-05,3.521519e-05,win,ok
cec2017,10,23,apgsk,per_function_runlevel,51,1.510000e+02,1.632674e-06,3.381968e-06,win,ok
cec2017,10,23,fdb-agsk,per_function_runlevel,51,1.980000e+02,1.337935e-05,2.771436e-05,win,ok
cec2017,10,23,atmals-gsk,per_function_runlevel,51,5.000000e+00,7.164009e-10,2.308403e-09,win,ok
cec2017,10,23,egsk,per_function_runlevel,51,2.320000e+02,7.655028e-04,1.501622e-03,win,ok
cec2017,10,24,gsk,per_function_runlevel,51,1.300000e+02,6.004622e-07,1.339493e-06,win,ok
cec2017,10,24,agsk,per_function_runlevel,51,1.000000e+00,5.750753e-09,2.779531e-08,loss,ok
cec2017,10,24,apgsk,per_function_runlevel,51,0.000000e+00,5.374761e-09,1.948351e-08,loss,ok
cec2017,10,24,fdb-agsk,per_function_runlevel,51,1.000000e+00,3.903547e-09,1.617184e-08,loss,ok
cec2017,10,24,atmals-gsk,per_function_runlevel,51,5.030000e+02,1.348968e-01,1.956003e-01,tie,ok
cec2017,10,24,egsk,per_function_runlevel,51,2.720000e+02,2.519480e-04,5.620378e-04,win,ok
cec2017,10,25,gsk,per_function_runlevel,51,2.255000e+02,4.808836e-03,8.203308e-03,win,ok
cec2017,10,25,agsk,per_function_runlevel,51,1.850000e+01,5.279090e-07,1.701040e-06,loss,ok
cec2017,10,25,apgsk,per_function_runlevel,51,7.200000e+01,3.503216e-06,6.772884e-06,loss,ok
cec2017,10,25,fdb-agsk,per_function_runlevel,51,1.450000e+01,5.863518e-07,1.545837e-06,loss,ok
cec2017,10,25,atmals-gsk,per_function_runlevel,51,3.555000e+02,6.831243e-02,1.100589e-01,tie,ok
cec2017,10,25,egsk,per_function_runlevel,51,3.120000e+02,5.261944e-02,8.477577e-02,tie,ok
cec2017,10,26,gsk,per_function_runlevel,51,0.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,26,agsk,per_function_runlevel,51,1.000000e+00,2.086253e-02,2.881016e-02,loss,ok
cec2017,10,26,apgsk,per_function_runlevel,51,0.000000e+00,7.821341e-10,6.402903e-09,loss,ok
cec2017,10,26,fdb-agsk,per_function_runlevel,51,0.000000e+00,9.572996e-05,1.542316e-04,loss,ok
cec2017,10,26,atmals-gsk,per_function_runlevel,51,0.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,26,egsk,per_function_runlevel,51,0.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,27,gsk,per_function_runlevel,51,2.200000e+01,1.662478e-06,3.214124e-06,win,ok
cec2017,10,27,agsk,per_function_runlevel,51,1.545000e+02,1.765514e-01,2.226083e-01,tie,ok
cec2017,10,27,apgsk,per_function_runlevel,51,3.500000e+02,4.238514e-01,4.916676e-01,tie,ok
cec2017,10,27,fdb-agsk,per_function_runlevel,51,1.260000e+02,4.024061e-04,5.834888e-04,loss,ok
cec2017,10,27,atmals-gsk,per_function_runlevel,51,1.080000e+02,5.068778e-05,9.799637e-05,win,ok
cec2017,10,27,egsk,per_function_runlevel,51,2.800000e+01,4.250395e-06,1.760878e-05,win,ok
cec2017,10,28,gsk,per_function_runlevel,51,1.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,28,agsk,per_function_runlevel,51,8.500000e+00,3.772373e-03,5.757833e-03,loss,ok
cec2017,10,28,apgsk,per_function_runlevel,51,0.000000e+00,7.266200e-04,1.109052e-03,loss,ok
cec2017,10,28,fdb-agsk,per_function_runlevel,51,0.000000e+00,7.266200e-04,1.003428e-03,loss,ok
cec2017,10,28,atmals-gsk,per_function_runlevel,51,1.000000e+00,1.056454e-01,1.612483e-01,tie,ok
cec2017,10,28,egsk,per_function_runlevel,51,1.000000e+00,4.226780e-01,5.400642e-01,tie,ok
cec2017,10,29,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,2.048023e-09,win,ok
cec2017,10,29,agsk,per_function_runlevel,51,4.000000e+01,5.396753e-09,2.779531e-08,win,ok
cec2017,10,29,apgsk,per_function_runlevel,51,5.700000e+01,1.385671e-08,4.018446e-08,win,ok
cec2017,10,29,fdb-agsk,per_function_runlevel,51,5.500000e+01,1.241759e-08,4.001224e-08,win,ok
cec2017,10,29,atmals-gsk,per_function_runlevel,51,2.300000e+01,2.050526e-09,5.946525e-09,win,ok
cec2017,10,29,egsk,per_function_runlevel,51,5.850000e+02,4.675667e-01,5.649764e-01,tie,ok
cec2017,10,30,gsk,per_function_runlevel,51,5.230000e+02,1.910096e-01,2.769639e-01,tie,ok
cec2017,10,30,agsk,per_function_runlevel,51,3.490000e+02,3.297312e-03,5.312336e-03,win,ok
cec2017,10,30,apgsk,per_function_runlevel,51,2.600000e+02,1.614644e-04,2.601371e-04,win,ok
cec2017,10,30,fdb-agsk,per_function_runlevel,51,2.330000e+02,5.678442e-05,9.686754e-05,win,ok
cec2017,10,30,atmals-gsk,per_function_runlevel,51,5.520000e+02,3.003104e-01,3.958637e-01,tie,ok
cec2017,10,30,egsk,per_function_runlevel,51,5.780000e+02,4.283268e-01,5.400642e-01,tie,ok
