suite,dimension,function,comparator,test_level,n_pairs,statistic,p_raw,p_holm,outcome,availability
cec2017,100,13,egsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,loss,ok
cec2017,100,14,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,14,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,14,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,14,fdb-agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,14,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,14,egsk,per_function_runlevel,51,5.620000e+02,3.461755e-01,1.000000e+00,tie,ok
cec2017,100,15,gsk,per_function_runlevel,51,2.960000e+02,5.918311e-04,5.918311e-03,win,ok
cec2017,100,15,agsk,per_function_runlevel,51,2.490000e+02,1.062596e-04,8.500765e-04,win,ok
cec2017,100,15,apgsk,per_function_runlevel,51,7.100000e+01,2.957083e-08,2.365666e-07,win,ok
cec2017,100,15,fdb-agsk,per_function_runlevel,51,1.130000e+02,2.599617e-07,2.599617e-06,win,ok
cec2017,100,15,atmals-gsk,per_function_runlevel,51,1.250000e+02,4.706071e-07,6.588500e-06,win,ok
cec2017,100,15,egsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,loss,ok
cec2017,100,16,gsk,per_function_runlevel,51,6.240000e+02,7.181904e-01,1.000000e+00,tie,ok
cec2017,100,16,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,16,apgsk,per_function_runlevel,51,1.040000e+02,1.652371e-07,9.914223e-07,win,ok
cec2017,100,16,fdb-agsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.543652e-08,win,ok
cec2017,100,16,atmals-gsk,per_function_runlevel,51,3.540000e+02,3.831592e-03,2.682115e-02,win,ok
cec2017,100,16,egsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,loss,ok
cec2017,100,17,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,17,agsk,per_function_runlevel,51,3.000000e+00,6.363059e-10,1.543652e-08,win,ok
cec2017,100,17,apgsk,per_function_runlevel,51,7.700000e+01,4.071231e-08,2.849862e-07,win,ok
cec2017,100,17,fdb-agsk,per_function_runlevel,51,3.200000e+01,3.433194e-09,3.776513e-08,win,ok
cec2017,100,17,atmals-gsk,per_function_runlevel,51,5.400000e+01,1.175358e-08,1.880574e-07,win,ok
cec2017,100,17,egsk,per_function_runlevel,51,5.980000e+02,5.454523e-01,1.000000e+00,tie,ok
cec2017,100,18,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,18,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,18,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,18,fdb-agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,18,atmals-gsk,per_function_runlevel,51,2.000000e+00,5.996047e-10,1.543652e-08,win,ok
cec2017,100,18,egsk,per_function_runlevel,51,1.050000e+02,1.738290e-07,2.259777e-06,loss,ok
cec2017,100,19,gsk,per_function_runlevel,51,1.610000e+02,2.594531e-06,2.853984e-05,win,ok
cec2017,100,19,agsk,per_function_runlevel,51,4.310000e+02,3.000995e-02,1.500498e-01,tie,ok
cec2017,100,19,apgsk,per_function_runlevel,51,5.390000e+02,2.470180e-01,4.940359e-01,tie,ok
cec2017,100,19,fdb-agsk,per_function_runlevel,51,5.580000e+02,3.273195e-01,1.000000e+00,tie,ok
cec2017,100,19,atmals-gsk,per_function_runlevel,51,1.220000e+02,4.061809e-07,6.092714e-06,win,ok
cec2017,100,19,egsk,per_function_runlevel,51,2.260000e+02,4.287878e-05,4.287878e-04,loss,ok
cec2017,100,20,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,20,agsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.543652e-08,win,ok
cec2017,100,20,apgsk,per_function_runlevel,51,5.600000e+01,1.311799e-08,1.180619e-07,win,ok
cec2017,100,20,fdb-agsk,per_function_runlevel,51,1.220000e+02,4.061809e-07,3.655628e-06,win,ok
cec2017,100,20,atmals-gsk,per_function_runlevel,51,2.800000e+01,2.732681e-09,4.645557e-08,win,ok
cec2017,100,20,egsk,per_function_runlevel,51,2.700000e+01,2.580588e-09,4.128940e-08,win,ok
cec2017,100,21,gsk,per_function_runlevel,51,4.790000e+02,8.542671e-02,4.271335e-01,tie,ok
cec2017,100,21,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,21,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,21,fdb-agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,21,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,21,egsk,per_function_runlevel,51,3.940000e+02,1.184345e-02,7.106071e-02,tie,ok
cec2017,100,22,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,22,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,22,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,22,fdb-agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,22,atmals-gsk,per_function_runlevel,51,1.760000e+02,5.115753e-06,6.138903e-05,win,ok
cec2017,100,22,egsk,per_function_runlevel,51,4.000000e+00,6.751958e-10,1.543652e-08,win,ok
cec2017,100,23,gsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.543652e-08,loss,ok
cec2017,100,23,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,23,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,23,fdb-agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,23,atmals-gsk,per_function_runlevel,51,1.600000e+02,2.478040e-06,3.221452e-05,win,ok
cec2017,100,23,egsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.543652e-08,loss,ok
cec2017,100,24,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,loss,ok
cec2017,100,24,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,24,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,24,fdb-agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,24,atmals-gsk,per_function_runlevel,51,2.200000e+01,1.935570e-09,3.484026e-08,win,ok
cec2017,100,24,egsk,per_function_runlevel,51,5.500000e+01,1.241759e-08,1.738463e-07,loss,ok
cec2017,100,25,gsk,per_function_runlevel,51,5.640000e+02,3.558579e-01,1.000000e+00,tie,ok
cec2017,100,25,agsk,per_function_runlevel,51,6.530000e+02,9.290437e-01,1.000000e+00,tie,ok
cec2017,100,25,apgsk,per_function_runlevel,51,4.440000e+02,4.054982e-02,1.621993e-01,tie,ok
cec2017,100,25,fdb-agsk,per_function_runlevel,51,4.360000e+02,3.374617e-02,2.362232e-01,tie,ok
cec2017,100,25,atmals-gsk,per_function_runlevel,51,5.660000e+02,3.657093e-01,1.000000e+00,tie,ok
cec2017,100,25,egsk,per_function_runlevel,51,6.060000e+02,5.963887e-01,1.000000e+00,tie,ok
cec2017,100,26,gsk,per_function_runlevel,51,6.300000e+01,1.921487e-08,3.074380e-07,loss,ok
cec2017,100,26,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,26,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,26,fdb-agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,26,atmals-gsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.543652e-08,win,ok
cec2017,100,26,egsk,per_function_runlevel,51,2.940000e+02,5.521818e-04,4.417454e-03,loss,ok
cec2017,100,27,gsk,per_function_runlevel,51,1.140000e+02,2.732697e-07,4.099046e-06,win,ok
cec2017,100,27,agsk,per_function_runlevel,51,6.480000e+02,8.918882e-01,1.000000e+00,tie,ok
cec2017,100,27,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,27,fdb-agsk,per_function_runlevel,51,6.100000e+02,6.226437e-01,1.000000e+00,tie,ok
cec2017,100,27,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,27,egsk,per_function_runlevel,51,1.800000e+01,1.535364e-09,2.610119e-08,win,ok
cec2017,100,28,gsk,per_function_runlevel,51,3.640000e+02,5.142452e-03,4.113962e-02,loss,ok
cec2017,100,28,agsk,per_function_runlevel,51,5.130000e+02,1.611145e-01,6.007984e-01,tie,ok
cec2017,100,28,apgsk,per_function_runlevel,51,5.770000e+02,4.228818e-01,4.940359e-01,tie,ok
cec2017,100,28,fdb-agsk,per_function_runlevel,51,5.660000e+02,3.657093e-01,1.000000e+00,tie,ok
cec2017,100,28,atmals-gsk,per_function_runlevel,51,3.140000e+02,1.088390e-03,8.707120e-03,loss,ok
cec2017,100,28,egsk,per_function_runlevel,51,9.000000e+00,9.071719e-10,1.814344e-08,loss,ok
cec2017,100,29,gsk,per_function_runlevel,51,1.100000e+01,1.020312e-09,1.734530e-08,loss,ok
cec2017,100,29,agsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,29,apgsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,100,29,fdb-agsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.543652e-08,win,ok
cec2017,100,29,atmals-gsk,per_function_runlevel,51,2.480000e+02,1.022425e-04,9.201828e-04,win,ok
cec2017,100,29,egsk,per_function_runlevel,51,1.310000e+02,6.302901e-07,7.563482e-06,loss,ok
cec2017,100,30,gsk,per_function_runlevel,51,4.540000e+02,5.065759e-02,3.546032e-01,tie,ok
cec2017,100,30,agsk,per_function_runlevel,51,1.460000e+02,1.291043e-06,1.161938e-05,win,ok
cec2017,100,30,apgsk,per_function_runlevel,51,1.700000e+01,1.448669e-09,1.543652e-08,win,ok
cec2017,100,30,fdb-agsk,per_function_runlevel,51,2.620000e+02,1.740380e-04,1.392304e-03,win,ok
cec2017,100,30,atmals-gsk,per_function_runlevel,51,2.320000e+02,5.456469e-05,5.767007e-04,loss,ok
cec2017,100,30,egsk,per_function_runlevel,51,2.950000e+02,5.716864e-04,4.417454e-03,win,ok
