suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,30,10,agsk,2.728084e+03,3.227811e+03,3.261640e+03,3.793086e+03,2.408196e+02,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,10,apgsk,2.311814e+03,2.854189e+03,2.853811e+03,3.149217e+03,1.900446e+02,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,10,fdb-agsk,2.547642e+03,3.247923e+03,3.213577e+03,3.713297e+03,3.070783e+02,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,10,atmals-gsk,1.852223e+03,3.190285e+03,3.225911e+03,4.724339e+03,6.246213e+02,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,10,egsk,3.560880e+03,5.255216e+03,5.158749e+03,6.386231e+03,7.884660e+02,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,10,dt-gsk,1.539719e+03,4.028998e+03,3.934407e+03,5.314709e+03,7.710090e+02,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,11,gsk,9.949875e-01,7.100521e+00,3.248816e+01,1.025105e+02,3.836986e+01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,11,agsk,7.429929e+00,2.112421e+01,2.078549e+01,3.787726e+01,6.968462e+00,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,11,apgsk,7.575564e+00,2.949600e+01,3.137623e+01,5.347468e+01,1.105025e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,11,fdb-agsk,6.667319e+00,1.738868e+01,2.441520e+01,8.260443e+01,1.880819e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,11,atmals-gsk,3.979836e+00,1.692108e+01,2.616528e+01,9.649088e+01,2.310915e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,11,egsk,1.989918e+00,5.969755e+00,1.222865e+01,6.694385e+01,1.900477e+01,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,11,dt-gsk,3.442091e+00,1.141708e+01,1.659028e+01,7.241929e+01,1.677101e+01,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,12,gsk,7.851985e+02,4.627670e+03,6.259332e+03,2.202329e+04,4.511303e+03,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,12,agsk,1.463541e+03,7.773933e+03,8.015123e+03,2.296529e+04,5.021011e+03,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,12,apgsk,3.791563e+03,9.913380e+03,1.336781e+04,5.224117e+04,9.349680e+03,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,12,fdb-agsk,1.864324e+03,8.458474e+03,1.008618e+04,3.975106e+04,7.111533e+03,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,12,atmals-gsk,2.962795e+02,5.482569e+03,6.268750e+03,2.239328e+04,4.972008e+03,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,12,egsk,2.406016e+02,3.034433e+03,3.712648e+03,1.336942e+04,3.236383e+03,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,12,dt-gsk,2.773600e+02,6.024057e+03,6.680450e+03,1.794263e+04,4.172776e+03,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,13,gsk,5.186243e+01,7.920756e+01,9.605273e+01,1.874448e+02,3.718347e+01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,13,agsk,2.515602e+01,5.017886e+01,5.196252e+01,1.328638e+02,1.985455e+01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,13,apgsk,1.667580e+01,4.500949e+01,4.787469e+01,8.804394e+01,1.583670e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,13,fdb-agsk,2.764838e+01,4.997697e+01,5.992100e+01,1.548879e+02,2.994764e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,13,atmals-gsk,9.583867e+00,4.340500e+01,6.829553e+01,2.629263e+02,6.154089e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,13,egsk,4.096317e+00,2.367194e+01,2.357971e+01,7.279235e+01,1.096117e+01,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,13,dt-gsk,6.916727e+00,2.189052e+01,2.202102e+01,6.784460e+01,9.945186e+00,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,14,gsk,4.056763e+01,5.594349e+01,5.594696e+01,6.628923e+01,5.158134e+00,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,14,agsk,2.937605e+01,3.832420e+01,3.832669e+01,4.525041e+01,3.407600e+00,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,14,apgsk,2.148924e+01,4.370890e+01,4.448456e+01,7.703723e+01,1.057246e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,14,fdb-agsk,2.943136e+01,3.743526e+01,3.691319e+01,4.448822e+01,4.034317e+00,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
