suite,dimension,function,comparator,n_runs,a12,cliffs_delta,magnitude,availability
cec2017,50,14,gsk,51,9.688581e-01,9.377163e-01,large,ok
cec2017,50,14,agsk,51,9.027297e-01,8.054594e-01,large,ok
cec2017,50,14,apgsk,51,9.461745e-01,8.923491e-01,large,ok
cec2017,50,14,fdb-agsk,51,9.027297e-01,8.054594e-01,large,ok
cec2017,50,14,atmals-gsk,51,9.450211e-01,8.900423e-01,large,ok
cec2017,50,14,egsk,51,6.778162e-01,3.556324e-01,medium,ok
cec2017,50,15,gsk,51,5.340254e-01,6.805075e-02,negligible,ok
cec2017,50,15,agsk,51,9.381007e-01,8.762015e-01,large,ok
cec2017,50,15,apgsk,51,9.703960e-01,9.407920e-01,large,ok
cec2017,50,15,fdb-agsk,51,9.273356e-01,8.546713e-01,large,ok
cec2017,50,15,atmals-gsk,51,9.311803e-01,8.623606e-01,large,ok
cec2017,50,15,egsk,51,5.851596e-01,1.703191e-01,small,ok
cec2017,50,16,gsk,51,9.600154e-01,9.200308e-01,large,ok
cec2017,50,16,agsk,51,9.873126e-01,9.746251e-01,large,ok
cec2017,50,16,apgsk,51,8.800461e-01,7.600923e-01,large,ok
cec2017,50,16,fdb-agsk,51,9.650135e-01,9.300269e-01,large,ok
cec2017,50,16,atmals-gsk,51,8.354479e-01,6.708958e-01,large,ok
cec2017,50,16,egsk,51,2.014610e-01,-5.970780e-01,large,ok
cec2017,50,17,gsk,51,9.923106e-01,9.846213e-01,large,ok
cec2017,50,17,agsk,51,9.542484e-01,9.084967e-01,large,ok
cec2017,50,17,apgsk,51,9.277201e-01,8.554402e-01,large,ok
cec2017,50,17,fdb-agsk,51,9.111880e-01,8.223760e-01,large,ok
cec2017,50,17,atmals-gsk,51,8.881200e-01,7.762399e-01,large,ok
cec2017,50,17,egsk,51,7.770088e-01,5.540177e-01,large,ok
cec2017,50,18,gsk,51,9.903883e-01,9.807766e-01,large,ok
cec2017,50,18,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,18,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,18,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,18,atmals-gsk,51,9.796232e-01,9.592464e-01,large,ok
cec2017,50,18,egsk,51,4.275279e-01,-1.449443e-01,small,ok
cec2017,50,19,gsk,51,8.800461e-01,7.600923e-01,large,ok
cec2017,50,19,agsk,51,9.838524e-01,9.677047e-01,large,ok
cec2017,50,19,apgsk,51,9.865436e-01,9.730873e-01,large,ok
cec2017,50,19,fdb-agsk,51,9.896194e-01,9.792388e-01,large,ok
cec2017,50,19,atmals-gsk,51,9.923106e-01,9.846213e-01,large,ok
cec2017,50,19,egsk,51,8.915802e-01,7.831603e-01,large,ok
cec2017,50,20,gsk,51,9.992311e-01,9.984621e-01,large,ok
cec2017,50,20,agsk,51,9.577086e-01,9.154171e-01,large,ok
cec2017,50,20,apgsk,51,9.469435e-01,8.938870e-01,large,ok
cec2017,50,20,fdb-agsk,51,8.946559e-01,7.893118e-01,large,ok
cec2017,50,20,atmals-gsk,51,9.377163e-01,8.754325e-01,large,ok
cec2017,50,20,egsk,51,8.819685e-01,7.639369e-01,large,ok
cec2017,50,21,gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,21,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,21,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,21,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,21,atmals-gsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,21,egsk,51,3.963860e-01,-2.072280e-01,small,ok
cec2017,50,22,gsk,51,9.042676e-01,8.085352e-01,large,ok
cec2017,50,22,agsk,51,8.310265e-01,6.620531e-01,large,ok
cec2017,50,22,apgsk,51,9.507882e-01,9.015763e-01,large,ok
cec2017,50,22,fdb-agsk,51,9.623222e-01,9.246444e-01,large,ok
cec2017,50,22,atmals-gsk,51,7.572088e-01,5.144175e-01,large,ok
cec2017,50,22,egsk,51,9.136870e-01,8.273741e-01,large,ok
cec2017,50,23,gsk,51,4.913495e-01,-1.730104e-02,negligible,ok
cec2017,50,23,agsk,51,9.980777e-01,9.961553e-01,large,ok
cec2017,50,23,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,23,fdb-agsk,51,9.842368e-01,9.684737e-01,large,ok
cec2017,50,23,atmals-gsk,51,9.442522e-01,8.885044e-01,large,ok
cec2017,50,23,egsk,51,3.014225e-01,-3.971549e-01,medium,ok
cec2017,50,24,gsk,51,4.121492e-01,-1.757017e-01,small,ok
cec2017,50,24,agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,24,apgsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,24,fdb-agsk,51,1.000000e+00,1.000000e+00,large,ok
cec2017,50,24,atmals-gsk,51,9.965398e-01,9.930796e-01,large,ok
cec2017,50,24,egsk,51,2.637447e-01,-4.725106e-01,large,ok
cec2017,50,25,gsk,51,7.297193e-01,4.594387e-01,large,ok
cec2017,50,25,agsk,51,5.609381e-01,1.218762e-01,small,ok
cec2017,50,25,apgsk,51,7.673972e-01,5.347943e-01,large,ok
cec2017,50,25,fdb-agsk,51,4.798155e-01,-4.036909e-02,negligible,ok
cec2017,50,25,atmals-gsk,51,7.747020e-01,5.494041e-01,large,ok
cec2017,50,25,egsk,51,7.927720e-01,5.855440e-01,large,ok
cec2017,50,26,gsk,51,1.949250e-01,-6.101499e-01,large,ok
cec2017,50,26,agsk,51,8.431373e-01,6.862745e-01,large,ok
cec2017,50,26,apgsk,51,6.005383e-01,2.010765e-01,small,ok
cec2017,50,26,fdb-agsk,51,9.657824e-01,9.315648e-01,large,ok
cec2017,50,26,atmals-gsk,51,9.269512e-01,8.539023e-01,large,ok
cec2017,50,26,egsk,51,3.533256e-01,-2.933487e-01,medium,ok
cec2017,50,27,gsk,51,6.143791e-01,2.287582e-01,small,ok
cec2017,50,27,agsk,51,2.264514e-01,-5.470973e-01,large,ok
cec2017,50,27,apgsk,51,6.439831e-01,2.879662e-01,medium,ok
cec2017,50,27,fdb-agsk,51,2.945021e-01,-4.109958e-01,medium,ok
cec2017,50,27,atmals-gsk,51,7.216455e-01,4.432910e-01,large,ok
cec2017,50,27,egsk,51,6.339869e-01,2.679739e-01,small,ok
cec2017,50,28,gsk,51,6.510957e-01,3.021915e-01,medium,ok
cec2017,50,28,agsk,51,5.094195e-01,1.883891e-02,negligible,ok
cec2017,50,28,apgsk,51,5.847751e-01,1.695502e-01,small,ok
cec2017,50,28,fdb-agsk,51,5.445982e-01,8.919646e-02,negligible,ok
cec2017,50,28,atmals-gsk,51,5.792003e-01,1.584006e-01,small,ok
cec2017,50,28,egsk,51,5.292195e-01,5.843906e-02,negligible,ok
cec2017,50,29,gsk,51,2.076125e-02,-9.584775e-01,large,ok
cec2017,50,29,agsk,51,9.853902e-01,9.707805e-01,large,ok
cec2017,50,29,apgsk,51,9.846213e-01,9.692426e-01,large,ok
cec2017,50,29,fdb-agsk,51,9.265667e-01,8.531334e-01,large,ok
cec2017,50,29,atmals-gsk,51,4.790465e-01,-4.190696e-02,negligible,ok
cec2017,50,29,egsk,51,9.573241e-02,-8.085352e-01,large,ok
cec2017,50,30,gsk,51,3.967705e-01,-2.064591e-01,small,ok
cec2017,50,30,agsk,51,2.775855e-01,-4.448289e-01,large,ok
cec2017,50,30,apgsk,51,3.356401e-01,-3.287197e-01,medium,ok
cec2017,50,30,fdb-agsk,51,2.833526e-01,-4.332949e-01,large,ok
cec2017,50,30,atmals-gsk,51,5.347943e-01,6.958862e-02,negligible,ok
cec2017,50,30,egsk,51,4.286813e-01,-1.426374e-01,small,ok
