suite,dimension,function,comparator,n_runs,mean_diff,ci_low,ci_high,B,seed_scheme,availability
cec2017,30,15,fdb-agsk,51,-9.318035e+00,-1.081612e+01,-7.251321e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,15,atmals-gsk,51,-1.159989e+01,-1.599442e+01,-8.828581e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,15,egsk,51,1.495502e-01,-1.066313e+00,1.714801e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,16,gsk,51,-4.346437e+02,-5.020843e+02,-3.644619e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,16,agsk,51,-3.314052e+02,-3.854708e+02,-2.706600e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,16,apgsk,51,-1.807808e+02,-2.441200e+02,-1.143936e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,16,fdb-agsk,51,-2.620837e+02,-3.233497e+02,-1.959689e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,16,atmals-gsk,51,-2.289773e+02,-3.285384e+02,-1.234496e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,16,egsk,51,-4.990140e+01,-1.389120e+02,2.518619e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,17,gsk,51,-1.265894e+02,-1.500000e+02,-1.025284e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,17,agsk,51,-1.229095e+02,-1.458972e+02,-9.822494e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,17,apgsk,51,-1.305069e+02,-1.535416e+02,-1.067744e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,17,fdb-agsk,51,-1.147861e+02,-1.330451e+02,-9.730372e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,17,atmals-gsk,51,-7.578646e+01,-9.456175e+01,-5.891494e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,17,egsk,51,-9.296637e+00,-2.461734e+01,4.383815e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,18,gsk,51,-1.035457e+01,-1.368775e+01,-7.528248e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,18,agsk,51,-1.063600e+02,-1.437981e+02,-8.227340e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,18,apgsk,51,-1.397578e+03,-1.926262e+03,-1.081654e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,18,fdb-agsk,51,-2.798334e+02,-3.766899e+02,-2.147858e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,18,atmals-gsk,51,-1.000683e+01,-1.468724e+01,-6.938928e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,18,egsk,51,-1.163892e+00,-7.583168e+00,1.258944e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,19,gsk,51,-8.123625e+00,-9.696455e+00,-6.537746e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,19,agsk,51,-8.766338e+00,-9.343351e+00,-8.177652e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,19,apgsk,51,-9.475090e+00,-1.081001e+01,-8.281080e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,19,fdb-agsk,51,-8.856092e+00,-9.556522e+00,-8.212238e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,19,atmals-gsk,51,-7.435059e+00,-8.696833e+00,-6.368346e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,19,egsk,51,-1.357725e+00,-1.954186e+00,-8.084425e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,20,gsk,51,-5.875991e+01,-9.932197e+01,-2.853652e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,20,agsk,51,-1.901400e+02,-2.136154e+02,-1.631649e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,20,apgsk,51,-2.168323e+02,-2.476399e+02,-1.804730e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,20,fdb-agsk,51,-1.515819e+02,-1.768949e+02,-1.211626e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,30,20,atmals-gsk,51,-9.854671e+01,-1.304483e+02,-6.515785e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
